bisonID,basisOfRecord,catalogNumber,collectorNumber,recordedBy,providerID,institutionCode,resourceID,ownerInstitutionCollectionCode,eventDate,year,verbatimEventDate,providedScientificName,scientificName,ITISscientificName,providedCommonName,ITIScommonName,ITIStsn,validAcceptedITIStsn,providedTSN,decimalLatitude,decimalLongitude,geodeticDatum,coordinatePrecision,coordinateUncertaintyInMeters,verbatimElevation,verbatimDepth,centroid,higherGeographyID,computedCountyFips,providedCounty,calculatedCounty,providedState,calculatedState,mrgid,calculated_waterbody,establishmentMeans,countryCode,institutionID,collectionID,relatedResourceID,associatedMedia,associatedReferences,generalComments,license
153962537,specimen,159141,,ELWELL M,196,University of Kansas Biodiversity Institute,"196,202261",KUBI Mammalogy Collection,1999-03-05T01:00Z,1999,,"Puma concolor subsp. hippolestes (Merriam, 1897)",Puma concolor hippolestes,Puma concolor couguar,,eastern cougar;eastern puma,552784,622093,,39.69989013671875,-110.9105224609375,,,,,,,,49007,CARBON CO,Carbon County,Utah,Utah,,,,US,http://www.nhm.ku.edu/,http://mammalogy.biodiversity.ku.edu/,,,,,CC_BY_4_0
154561869,specimen,93784,200,"Collector(s): E. V. Miller, W. Hathaway",124,Museum of Vertebrate Zoology,"124,202753",MVZ Mammal Collection (Arctos),1940-03-10T01:00Z,1940,10 Mar 1940,"Puma concolor subsp. azteca (Merriam, 1901)",Puma concolor azteca,Puma concolor couguar,,eastern cougar;eastern puma,552777,622093,,31.41219139099121,-110.850341796875,,,10491.31,,,,,04023,Santa Cruz County,Santa Cruz County,Arizona,Arizona,,,,US,http://mvz.berkeley.edu,http://mvz.berkeley.edu/Mammal_Collection.html,,,,,CC0_1_0
155002773,observation,162474,,,440,BISON,"440,100036",NPS - Inventory and Monitoring Program - NPSpecies Park Species Lists,,,,Puma concolor,Puma concolor,Puma concolor,Mountain Lion,Cougar;mountain lion;Puma;Puma,552479,552479,ITIS TSN: 552479,41.85634231567383,-110.7624740600586,,,,,,protected area,,56023,,Lincoln County,,Wyoming,,,AK,US,https://bison.usgs.gov,https://bison.usgs.gov/ipt/resource?r=nps-npspecies-park_species_lists,https://irma.nps.gov/NPSpecies/Species/Profile/162474,,"[{""url"":""https://irma.nps.gov/NPSpecies/Search/"", ""description"":""NPSpecies - The National Park Service Biodiversity Database. IRMA Portal version. Certified species lists. Accessed 2015-01-14)""},{""url"":""https://irma.nps.gov/content/help/NPSpecies/docs/NPSpeciesUserManual.pdf"", ""description"":""National Park Service. 2011. NPSpecies User Manual. Accessed 2015-01-14)""}]",Fossil Butte National Monument; NPSpecies Park Species Lists as of January 2015,http://creativecommons.org/publicdomain/zero/1.0/legalcode
158497046,observation,282470,,,440,BISON,"440,100036",NPS - Inventory and Monitoring Program - NPSpecies Park Species Lists,,,,Puma concolor,Puma concolor,Puma concolor,"""Cougar, mountain lion, Puma""",Cougar;mountain lion;Puma;Puma,552479,552479,ITIS TSN: 552479,36.05278015136719,-107.9587631225586,,,,,,protected area,,35045,,San Juan County,,New Mexico,,,AK,US,https://bison.usgs.gov,https://bison.usgs.gov/ipt/resource?r=nps-npspecies-park_species_lists,https://irma.nps.gov/NPSpecies/Species/Profile/282470,,"[{""url"":""https://irma.nps.gov/NPSpecies/Search/"", ""description"":""NPSpecies - The National Park Service Biodiversity Database. IRMA Portal version. Certified species lists. Accessed 2015-01-14)""},{""url"":""https://irma.nps.gov/content/help/NPSpecies/docs/NPSpeciesUserManual.pdf"", ""description"":""National Park Service. 2011. NPSpecies User Manual. Accessed 2015-01-14)""}]",Chaco Culture National Historical Park; NPSpecies Park Species Lists as of January 2015,http://creativecommons.org/publicdomain/zero/1.0/legalcode
158560501,observation,210203,,,440,BISON,"440,100036",NPS - Inventory and Monitoring Program - NPSpecies Park Species Lists,,,,Puma concolor,Puma concolor,Puma concolor,"""Cougar, mountain lion, Puma""",Cougar;mountain lion;Puma;Puma,552479,552479,ITIS TSN: 552479,34.91492462158203,-107.8902816772461,,,,,,protected area,,35006,,Cibola County,,New Mexico,,,AK,US,https://bison.usgs.gov,https://bison.usgs.gov/ipt/resource?r=nps-npspecies-park_species_lists,https://irma.nps.gov/NPSpecies/Species/Profile/210203,,"[{""url"":""https://irma.nps.gov/NPSpecies/Search/"", ""description"":""NPSpecies - The National Park Service Biodiversity Database. IRMA Portal version. Certified species lists. Accessed 2015-01-14)""},{""url"":""https://irma.nps.gov/content/help/NPSpecies/docs/NPSpeciesUserManual.pdf"", ""description"":""National Park Service. 2011. NPSpecies User Manual. Accessed 2015-01-14)""}]",El Malpais National Monument; NPSpecies Park Species Lists as of January 2015,http://creativecommons.org/publicdomain/zero/1.0/legalcode
158561848,observation,401581,,,440,BISON,"440,100036",NPS - Inventory and Monitoring Program - NPSpecies Park Species Lists,,,,Puma concolor,Puma concolor,Puma concolor,"""Cougar, mountain lion, Puma""",Cougar;mountain lion;Puma;Puma,552479,552479,ITIS TSN: 552479,45.33487319946289,-107.88980102539062,,,,,,protected area,,30003,,Big Horn County,,Montana,,,AK,US,https://bison.usgs.gov,https://bison.usgs.gov/ipt/resource?r=nps-npspecies-park_species_lists,https://irma.nps.gov/NPSpecies/Species/Profile/401581,,"[{""url"":""https://irma.nps.gov/NPSpecies/Search/"", ""description"":""NPSpecies - The National Park Service Biodiversity Database. IRMA Portal version. Certified species lists. Accessed 2015-01-14)""},{""url"":""https://irma.nps.gov/content/help/NPSpecies/docs/NPSpeciesUserManual.pdf"", ""description"":""National Park Service. 2011. NPSpecies User Manual. Accessed 2015-01-14)""}]",Bighorn Canyon National Recreation Area; NPSpecies Park Species Lists as of January 2015,http://creativecommons.org/publicdomain/zero/1.0/legalcode
158563185,specimen,104214,,Collector(s): T. A. Gray,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),1978-10-18T01:00Z,1978,18-Oct-1978,"Puma concolor subsp. hippolestes (Merriam, 1897)",Puma concolor hippolestes,Puma concolor couguar,,eastern cougar;eastern puma,552784,622093,,40.17158889770508,-107.88701629638672,,,1142.63,,,,,08103,Rio Blanco County,Rio Blanco County,Colorado,Colorado,,,,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
158610812,specimen,104234,,Collector(s): E. S. Steele,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),1930-12-02T01:00Z,1930,02-Dec-1930,"Puma concolor subsp. azteca (Merriam, 1901)",Puma concolor azteca,Puma concolor couguar,,eastern cougar;eastern puma,552777,622093,,33.18452072143555,-107.84114837646484,,,48280.32,,,,,35051,Sierra County,Sierra County,New Mexico,New Mexico,,,,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
158616176,specimen,262329,,Collector(s): New Mexico Department of Game and Fish,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),2011-12-15T01:00Z,2011,2011-12-15,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,35.20983123779297,-107.83421325683594,,,3000.0,,,,,35006,Cibola County,Cibola County,New Mexico,New Mexico,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
157635043,specimen,4201,,Collector(s): William S. Strain,191,University of Texas at El Paso Biodiversity Collections,"191,202271",UTEP Mammals (Arctos),,,Before 1980-03-12,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,33.849998474121094,-109.13999938964844,,,3036.0,,,,,04001,Apache County,Apache County,Arizona,Arizona,,,AK,US,http://www.utep.edu,http://www.utep.edu/leb/collect/birdmamm/birdmamm.htm,,,,,CC_BY_4_0
157635045,specimen,4202,,Collector(s): William S. Strain,191,University of Texas at El Paso Biodiversity Collections,"191,202271",UTEP Mammals (Arctos),,,Before 1980-03-12,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,33.849998474121094,-109.13999938964844,,,3036.0,,,,,04001,Apache County,Apache County,Arizona,Arizona,,,AK,US,http://www.utep.edu,http://www.utep.edu/leb/collect/birdmamm/birdmamm.htm,,,,,CC_BY_4_0
157687889,observation,120131,,,440,BISON,"440,100036",NPS - Inventory and Monitoring Program - NPSpecies Park Species Lists,,,,Puma concolor,Puma concolor,Puma concolor,Mountain Lion,Cougar;mountain lion;Puma;Puma,552479,552479,ITIS TSN: 552479,37.38536071777344,-109.07299041748047,,,,,,protected area,,49037,,San Juan County,,Utah,,,AK,US,https://bison.usgs.gov,https://bison.usgs.gov/ipt/resource?r=nps-npspecies-park_species_lists,https://irma.nps.gov/NPSpecies/Species/Profile/120131,,"[{""url"":""https://irma.nps.gov/NPSpecies/Search/"", ""description"":""NPSpecies - The National Park Service Biodiversity Database. IRMA Portal version. Certified species lists. Accessed 2015-01-14)""},{""url"":""https://irma.nps.gov/content/help/NPSpecies/docs/NPSpeciesUserManual.pdf"", ""description"":""National Park Service. 2011. NPSpecies User Manual. Accessed 2015-01-14)""}]",Hovenweep National Monument; NPSpecies Park Species Lists as of January 2015,http://creativecommons.org/publicdomain/zero/1.0/legalcode
157791243,specimen,35627,,Collector(s): J. S. Jacob,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),1977-07-08T01:00Z,1977,08-Jul-1977,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,31.34378433227539,-108.96615600585938,,,,,,,,35023,Hidalgo County,Hidalgo County,New Mexico,New Mexico,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
157792434,observation,301540,,Christine Hass,407,iNaturalist.org,"407,202485",iNaturalist Research-grade Observations,2011-05-27T02:00Z,2011,2011-05-27,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,33.58734893798828,-108.96334075927734,,,20.0,,,,,35003,,Catron County,,New Mexico,,,AK,US,http://www.inaturalist.org,http://www.inaturalist.org/observations,,,,,CC_BY_NC_4_0
157799051,specimen,262347,,Collector(s): New Mexico Department of Game and Fish,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),2011-12-31T01:00Z,2011,2011-12-31,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,33.976409912109375,-108.94589233398438,,,3000.0,,,,,35003,Catron County,Catron County,New Mexico,New Mexico,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
157799187,specimen,YPM MAM 013932,,,207,Yale University Peabody Museum,"207,202766","Vertebrate Zoology Division - Mammalogy, Yale Peabody Museum",1974-06-16T01:00Z,1974,,"Puma concolor subsp. couguar Kerr, 1792",Puma concolor couguar,Puma concolor couguar,Mountain Lion; cats; cat-like carnivores; carnivores; mammals; vertebrates; chordates; animals,eastern cougar;eastern puma,622093,622093,,33.73733139038086,-108.94477844238281,,,,2408 m,,,,35003,Catron County,Catron County,New Mexico,New Mexico,,,,US,http://www.peabody.yale.edu,,,,,,CC0_1_0
157802131,specimen,160241,,Collector(s): Bill Miller,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,1956,"Puma concolor subsp. azteca (Merriam, 1901)",Puma concolor azteca,Puma concolor couguar,,eastern cougar;eastern puma,552777,622093,,31.416719436645508,-108.93871307373047,,,1709.0,,,,,35023,Hidalgo County,Hidalgo County,New Mexico,New Mexico,,,,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
157803385,specimen,128617,,Collector(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,'98,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,40.50727844238281,-108.93335723876953,,,42624.0,,,,,08081,Moffat County,Moffat County,Colorado,Colorado,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
157804030,specimen,199489,,"Collector(s): Glenn Warner, New Mexico Department of Game and Fish; Preparator(s): Paul J. Polechla Jr.",122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),2004-04-22T02:00Z,2004,22-Apr-2004,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,32.056758880615234,-108.93061065673828,,,3054.0,,,,,35023,Hidalgo County,Hidalgo County,New Mexico,New Mexico,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
157818458,specimen,7001,,Collector(s): Colorado Division of Parks and Wildlife; Preparator(s): Ray Currasco,528,Denver Museum of Nature & Science,"528,201850",DMNS Mammal Collection (Arctos),1984-04-25T02:00Z,1984,25 April 1984,"Puma concolor subsp. hippolestes (Merriam, 1897)",Puma concolor hippolestes,Puma concolor couguar,,eastern cougar;eastern puma,552784,622093,,38.99256134033203,-108.89237213134766,,,2500.0,,,,,08077,Mesa County,Mesa County,Colorado,Colorado,,,,US,http://www.dmns.org,http://www.dmns.org/science/collections/dmns-zoology-collections,,,,,CC0_1_0
157823589,specimen,142928,,Collector(s): Carnivore Initiative Project; Preparator(s): Paul J. Polechla Jr.,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),2003-06-16T02:00Z,2003,16-Jun-2003,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,33.31673049926758,-108.88311767578125,,,5063.0,,,,,35003,Catron County,Catron County,New Mexico,New Mexico,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
157844916,specimen,262421,,Collector(s): New Mexico Department of Game and Fish,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),2012-01-07T01:00Z,2012,2012-01-07,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,32.69942092895508,-108.85578155517578,,,3000.0,,,,,35023,Hidalgo County,Hidalgo County,New Mexico,New Mexico,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
157872612,specimen,54857,,MCCLELLAN J,196,University of Kansas Biodiversity Institute,"196,202261",KUBI Mammalogy Collection,1952-05-15T01:00Z,1952,,"Puma concolor subsp. azteca (Merriam, 1901)",Puma concolor azteca,Puma concolor couguar,,eastern cougar;eastern puma,552777,622093,,33.02005386352539,-108.82040405273438,,,,,,,,35017,GRANT CO,Grant County,New mexico,New Mexico,,,,US,http://www.nhm.ku.edu/,http://mammalogy.biodiversity.ku.edu/,,,,,CC_BY_4_0
157872613,specimen,54856,,MCCLELLAN J,196,University of Kansas Biodiversity Institute,"196,202261",KUBI Mammalogy Collection,1952-05-15T01:00Z,1952,,"Puma concolor subsp. azteca (Merriam, 1901)",Puma concolor azteca,Puma concolor couguar,,eastern cougar;eastern puma,552777,622093,,33.02005386352539,-108.82040405273438,,,,,,,,35017,GRANT CO,Grant County,New mexico,New Mexico,,,,US,http://www.nhm.ku.edu/,http://mammalogy.biodiversity.ku.edu/,,,,,CC_BY_4_0
157875963,specimen,262353,,Collector(s): New Mexico Department of Game and Fish,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),2012-03-30T02:00Z,2012,2012-03-30,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,33.8743782043457,-108.81279754638672,,,3000.0,,,,,35003,Catron County,Catron County,New Mexico,New Mexico,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
157891405,specimen,262389,,Collector(s): New Mexico Department of Game and Fish,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),2012-03-31T02:00Z,2012,2012-03-31,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,33.862998962402344,-108.78864288330078,,,3000.0,,,,,35003,Catron County,Catron County,New Mexico,New Mexico,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
157898188,specimen,63,,Collector(s): Arthur H. Harris; Preparator(s): Arthur H. Harris,191,University of Texas at El Paso Biodiversity Collections,"191,202271",UTEP Mammals (Arctos),1966-04-08T01:00Z,1966,1966-04-08,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,31.59000015258789,-108.77999877929688,,,4692.0,,,,,35023,Hidalgo County,Hidalgo County,New Mexico,New Mexico,,,AK,US,http://www.utep.edu,http://www.utep.edu/leb/collect/birdmamm/birdmamm.htm,,,,,CC_BY_4_0
158062702,observation,415253,,Christine Hass,407,iNaturalist.org,"407,202485",iNaturalist Research-grade Observations,2013-09-30T15:46Z,2013,2013-09-30 1:46:42 PM MDT,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,32.85068130493164,-108.5925064086914,,,6.0,,,,,35017,,Grant County,,New Mexico,,,AK,US,http://www.inaturalist.org,http://www.inaturalist.org/observations,,,,,CC_BY_NC_4_0
158064912,observation,357231,,,440,BISON,"440,100036",NPS - Inventory and Monitoring Program - NPSpecies Park Species Lists,,,,Puma concolor,Puma concolor,Puma concolor,Mountain Lion,Cougar;mountain lion;Puma;Puma,552479,552479,ITIS TSN: 552479,40.46057891845703,-108.59056091308594,,,,,,protected area,,08081,,Moffat County,,Colorado,,,AK,US,https://bison.usgs.gov,https://bison.usgs.gov/ipt/resource?r=nps-npspecies-park_species_lists,https://irma.nps.gov/NPSpecies/Species/Profile/357231,,"[{""url"":""https://irma.nps.gov/NPSpecies/Search/"", ""description"":""NPSpecies - The National Park Service Biodiversity Database. IRMA Portal version. Certified species lists. Accessed 2015-01-14)""},{""url"":""https://irma.nps.gov/content/help/NPSpecies/docs/NPSpeciesUserManual.pdf"", ""description"":""National Park Service. 2011. NPSpecies User Manual. Accessed 2015-01-14)""}]",Dinosaur National Monument; NPSpecies Park Species Lists as of January 2015,http://creativecommons.org/publicdomain/zero/1.0/legalcode
158093451,specimen,262326,,Collector(s): New Mexico Department of Game and Fish,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),2012-02-06T01:00Z,2012,2012-02-06,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,32.722808837890625,-108.56597900390625,,,3000.0,,,,,35017,Grant County,Grant County,New Mexico,New Mexico,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
158107764,specimen,262430,,Collector(s): New Mexico Department of Game and Fish,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),2011-11-26T01:00Z,2011,2011-11-26,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,33.02069091796875,-108.54769897460938,,,3000.0,,,,,35017,Grant County,Grant County,New Mexico,New Mexico,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
158108643,specimen,262302,,Collector(s): New Mexico Department of Game and Fish,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),2011-12-08T01:00Z,2011,2011-12-08,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,34.06338882446289,-108.54591369628906,,,3000.0,,,,,35003,Catron County,Catron County,New Mexico,New Mexico,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
158118672,observation,1669270,,rhyme_duck,407,iNaturalist.org,"407,202485",iNaturalist Research-grade Observations,2015-06-22T09:04Z,2015,2015-06-22 7:04:41 AM MDT,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,33.0596809387207,-108.53913879394531,,,86.0,,,,,35017,,Grant County,,New Mexico,,,AK,US,http://www.inaturalist.org,http://www.inaturalist.org/observations,,,,,CC_BY_NC_4_0
158119504,observation,2549684,,allison189,407,iNaturalist.org,"407,202485",iNaturalist Research-grade Observations,2016-01-03T13:22Z,2016,2016-01-03 12:22:28 PM MST,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,32.6528205871582,-108.53717041015625,,,4501.0,,,,,35017,,Grant County,,New Mexico,,,AK,US,http://www.inaturalist.org,http://www.inaturalist.org/observations,,,,,CC_BY_NC_4_0
158119507,observation,2457597,,jessdemoss,407,iNaturalist.org,"407,202485",iNaturalist Research-grade Observations,2015-12-06T11:17Z,2015,2015-12-06 10:17:10 AM MST,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,32.65092849731445,-108.5371322631836,,,9.0,,,,,35017,,Grant County,,New Mexico,,,AK,US,http://www.inaturalist.org,http://www.inaturalist.org/observations,,,,,CC_BY_NC_4_0
158119663,observation,1348764,,allison189,407,iNaturalist.org,"407,202485",iNaturalist Research-grade Observations,2015-03-29T11:48Z,2015,2015-03-29 9:48:06 AM MDT,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,32.64876174926758,-108.53661346435547,,,5.0,,,,,35017,,Grant County,,New Mexico,,,AK,US,http://www.inaturalist.org,http://www.inaturalist.org/observations,,,,,CC_BY_NC_4_0
158145505,specimen,569,,Collector(s): F. Schultz,528,Denver Museum of Nature & Science,"528,201850",DMNS Mammal Collection (Arctos),,,before 20 October 2011,"Puma concolor subsp. hippolestes (Merriam, 1897)",Puma concolor hippolestes,Puma concolor couguar,,eastern cougar;eastern puma,552784,622093,,37.4738883972168,-108.50389099121094,,,2165.0,,,,,08083,Montezuma County,Montezuma County,Colorado,Colorado,,,,US,http://www.dmns.org,http://www.dmns.org/science/collections/dmns-zoology-collections,,,,,CC0_1_0
158146421,specimen,199478,,"Collector(s): Vance Anglin, New Mexico Department of Game and Fish; Preparator(s): Erin M. Jackson",122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),2005-11-28T01:00Z,2005,28 November 2005,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,31.847379684448242,-108.5009765625,,,3054.0,,,,,35023,Hidalgo County,Hidalgo County,New Mexico,New Mexico,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
158146572,observation,318554,,,440,BISON,"440,100036",NPS - Inventory and Monitoring Program - NPSpecies Park Species Lists,,,,Puma concolor,Puma concolor,Puma concolor,"""Cougar, mountain lion, Puma""",Cougar;mountain lion;Puma;Puma,552479,552479,ITIS TSN: 552479,37.22348403930664,-108.50093078613281,,,,,,protected area,,08083,,Montezuma County,,Colorado,,,AK,US,https://bison.usgs.gov,https://bison.usgs.gov/ipt/resource?r=nps-npspecies-park_species_lists,https://irma.nps.gov/NPSpecies/Species/Profile/318554,,"[{""url"":""https://irma.nps.gov/NPSpecies/Search/"", ""description"":""NPSpecies - The National Park Service Biodiversity Database. IRMA Portal version. Certified species lists. Accessed 2015-01-14)""},{""url"":""https://irma.nps.gov/content/help/NPSpecies/docs/NPSpeciesUserManual.pdf"", ""description"":""National Park Service. 2011. NPSpecies User Manual. Accessed 2015-01-14)""}]",Mesa Verde National Park; NPSpecies Park Species Lists as of January 2015,http://creativecommons.org/publicdomain/zero/1.0/legalcode
158155158,specimen,262317,,Collector(s): New Mexico Department of Game and Fish,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),2011-11-19T01:00Z,2011,2011-11-19,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,32.755741119384766,-108.49051666259766,,,3000.0,,,,,35017,Grant County,Grant County,New Mexico,New Mexico,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
158158429,specimen,13171,,Collector(s): unknown; Preparator(s): Everett Whithead,528,Denver Museum of Nature & Science,"528,201850",DMNS Mammal Collection (Arctos),,,Summer 1990,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,37.182960510253906,-108.48764038085938,,,500.0,,,,,08083,Montezuma County,Montezuma County,Colorado,Colorado,,,AK,US,http://www.dmns.org,http://www.dmns.org/science/collections/dmns-zoology-collections,,,,,CC0_1_0
158161763,observation,727024,,Christine Hass,407,iNaturalist.org,"407,202485",iNaturalist Research-grade Observations,2014-06-04T21:14Z,2014,2014-06-04 7:14:52 PM MST,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,33.42477035522461,-108.48297119140625,,,7.0,,,,,35003,,Catron County,,New Mexico,,,AK,US,http://www.inaturalist.org,http://www.inaturalist.org/observations,,,,,CC_BY_NC_4_0
158164037,specimen,12669,,Collector(s): George L. San Miguel,528,Denver Museum of Nature & Science,"528,201850",DMNS Mammal Collection (Arctos),2006-06-15T02:00Z,2006,15 June 2006,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,37.23332977294922,-108.47917175292969,,,14524.0,,,,,08083,Montezuma County,Montezuma County,Colorado,Colorado,,,AK,US,http://www.dmns.org,http://www.dmns.org/science/collections/dmns-zoology-collections,,,,,CC0_1_0
157936707,specimen,199494,,"Collector(s): Steve Harvill, New Mexico Department of Game and Fish; Preparator(s): Paul J. Polechla Jr.",122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),2004-03-08T01:00Z,2004,08-Mar-2004,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,32.68619155883789,-108.73811340332031,,,5063.0,,,,,35017,Grant County,Grant County,New Mexico,New Mexico,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
157945406,specimen,2600,,Collector(s): O. R. Gilbert,1607,Chicago Academy of Sciences,"1607,202164",CHAS Mammalogy Collection (Arctos),1929-01-01T01:00Z,1929,[transcribed directly into formatted date fields],"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,42.833011627197266,-108.73066711425781,,,2996.0,,,,,56013,Fremont County,Fremont County,Wyoming,Wyoming,,,AK,US,http://www.naturemuseum.org,http://www.naturemuseum.org/the-museum/collections/vertebrates,,,,,CC0_1_0
157945407,specimen,2599,,Collector(s): O. R. Gilbert,1607,Chicago Academy of Sciences,"1607,202164",CHAS Mammalogy Collection (Arctos),1929-01-01T01:00Z,1929,[transcribed directly into formatted date fields],"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,42.833011627197266,-108.73066711425781,,,2996.0,,,,,56013,Fremont County,Fremont County,Wyoming,Wyoming,,,AK,US,http://www.naturemuseum.org,http://www.naturemuseum.org/the-museum/collections/vertebrates,,,,,CC0_1_0
